"1 _ A","1 _ B","V4","V5","4 _ L","4 _ U","4 _ Y","4 _ Z","5 _ G","5 _ GG","6 _ AA","6 _ C","6 _ CC","6 _ D","6 _ E","6 _ FF","6 _ I","6 _ J","6 _ K","6 _ M","6 _ Q","6 _ R","6 _ W","6 _ X","7 _ BB","7 _ DD","7 _ FF","7 _ H","7 _ J","7 _ N","7 _ O","7 _ V","7 _ Z","V35","9 _ f","9 _ t","10 _ f","10 _ t","V40","12 _ f","12 _ t","13 _ g","13 _ p","13 _ s","V46","V47","V47.1"
"1","0",-0.306655144322358,-0.704823137071344,"0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",-0.664394717247163,"1","0","0","1",-0.287891684895625,"1","0","1","0","0",-0.508982362620037,-0.137691243830799,"-"
"0","1",-0.406240245521954,-0.780152125149596,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.552337791204923,"1","0","0","1",-0.0822547671130358,"0","1","1","0","0",-0.0376376037565441,-0.19469587942027,"-"
"0","1",-0.632497595447439,-0.955919763998852,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.365576247801188,"1","0","0","1",1.76847749293027,"1","0","0","0","1",-1.03780818963762,-0.195271683820164,"-"
"0","1",0.68202574038724,0.0484667437111785,"0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",-0.664394717247163,"1","0","0","1",-0.0822547671130358,"1","0","1","0","0",-0.940090373775672,-0.195079749020199,"-"
"0","1",-0.0349869882498575,-0.411542276820015,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.627042408566416,"1","0","1","0",-0.493528602678215,"0","1","0","0","1",-0.577959644404939,-0.195271683820164,"-"
"0","1",-1.09696250744236,-0.353287859372834,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.652441978469324,"1","0","1","0",-0.493528602678215,"0","1","1","0","0",-0.118111099172262,-0.187594291821582,"-"
"1","0",-1.06350191343929,-0.955919763998852,"0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",-0.664394717247163,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",-0.543471003512488,-0.195271683820164,"-"
"1","0",-2.4712369039968,1.30394987834872,"0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",-0.664394717247163,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",-1.03780818963762,0.802789275995487,"-"
"0","1",-1.15671356816212,-0.930810101306101,"0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.615089669788577,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",-0.279058090003699,-0.195271683820164,"-"
"1","0",-0.293908251368809,-0.621459056931412,"0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",-0.664394717247163,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",0.91654812760126,-0.195079749020199,"-"
"0","1",0.0183906259931266,-0.729932799764095,"0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",-0.664394717247163,"1","0","0","1",-0.287891684895625,"1","0","1","0","0",-0.485989935358404,-0.191624922620837,"-"
"0","1",-0.877875284803246,0.450221346795191,"0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.514985482524176,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",-1.03780818963762,-0.195271683820164,"-"
"0","1",-2.4712369039968,-0.353287859372834,"0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",1.42733456887466,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",-1.03780818963762,-0.195079749020199,"-"
"0","1",0.675652293910466,-0.629494148993092,"0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.216167013078201,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",-1.03780818963762,-0.134620287031367,"-"
"0","1",0.436648051031434,-0.102191232445326,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0",0.381469925813749,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",1.57183230455782,-0.185674943821936,"-"
"0","0",-0.10111149544639,-0.822336358473418,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0",-0.58969009988567,"1","0","1","0",-0.493528602678215,"0","1","1","0","0",0.686623854984922,-0.195271683820164,"-"
"0","1",1.7049638999095,-0.654603811685843,"0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",0.456174543175243,"1","0","1","0",-0.493528602678215,"0","1","1","0","0",-1.03780818963762,-0.128094503832572,"-"
"0","1",0.41035758431474,2.68498132645001,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0",-0.638995147344255,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",0.801585991293091,0.486480725653912,"-"
"0","1",0.283685335588853,-0.955919763998852,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",-0.664394717247163,"1","0","1","0",-0.493528602678215,"1","0","0","1","0",-1.03780818963762,-0.195271683820164,"-"
"0","1",-0.107484941923164,-0.805261787842347,"0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.652441978469324,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",0.341737446060414,-0.195271683820164,"-"
"0","1",0.41035758431474,0.148905394482182,"0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",0.829697629982712,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",0.16929424159816,-0.0634124762445191,"-"
"0","1",-0.426157265761874,-0.89766534655167,"0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.216167013078201,"1","0","1","0",-0.493528602678215,"0","1","1","0","0",-0.118111099172262,-0.195271683820164,"-"
"1","0",-0.519368920484697,-0.470801080774907,"0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.664394717247163,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",-0.348035371788601,-0.195271683820164,"-"
"0","1",-0.552829514487761,-0.780152125149596,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.638995147344255,"1","0","0","1",0.329019068452143,"1","0","1","0","0",0.422210941476132,0.179001176110705,"-"
"0","1",-0.724912569360665,-0.855481113227849,"0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.627042408566416,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",1.03151026390943,-0.195271683820164,"-"
"1","0",0.443021497508208,-0.89766534655167,"0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",-0.664394717247163,"1","0","0","1",1.56284057514768,"1","0","1","0","0",0.111813173444076,-0.191816857420802,"-"
"1","0",-0.638871041924213,-0.58730991566927,"0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0",-0.664394717247163,"1","0","0","1",-0.287891684895625,"1","0","1","0","0",0.111813173444076,-0.185099139422043,"-"
"1","0",-0.27399123112889,-0.353287859372834,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0",0.169308812507107,"1","0","0","1",-0.287891684895625,"0","1","1","0","0",0.571661718676752,-0.193352335820518,"-"
"0","1",0.0048470522299813,-0.336213288741763,"0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",0.0826514563677744,"1","0","0","1",-0.0822547671130358,"0","1","1","0","0",-0.118111099172262,-0.187402357021617,"-"
"1","0",-0.0477338812034056,-0.679713474378593,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0",-0.652441978469324,"1","0","0","1",0.123382150669554,"1","0","1","0","0",-1.03780818963762,-0.188937835421334,"-"
"0","1",-0.712165676407116,-0.486871264898268,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.440280865162682,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",-0.00314896286409331,-0.195271683820164,"-"
"0","1",-1.17025714192526,-0.135335987199757,"0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",-0.540385052427084,"1","0","1","0",-0.493528602678215,"0","1","1","0","0",-0.348035371788601,-0.195271683820164,"-"
"1","0",-0.724912569360665,1.38731395848865,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0",-0.638995147344255,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",0.801585991293091,-0.194312009820341,"-"
"0","1",-0.791833757366794,-0.127300895138077,"0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",-0.652441978469324,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",-0.233073235480432,-0.176078203823709,"-"
"0","1",-1.08341893367921,0.349782696024188,"0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.627042408566416,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",-0.692921780713108,-0.176078203823709,"-"
"0","1",-0.943999791999778,-0.152410557830828,"0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.365576247801188,"1","0","1","0",-0.493528602678215,"0","1","1","0","0",1.03151026390943,-0.00333688385561554,"-"
"0","1",-0.824497670560262,-0.872555683858919,"0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.627042408566416,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",-1.03780818963762,-0.186826552621724,"-"
"0","1",-0.340115738325422,-0.55416516091484,"0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.440280865162682,"1","0","1","0",-0.493528602678215,"0","1","1","0","0",-0.577959644404939,-0.195271683820164,"-"
"0","1",-0.5926635549676,-0.788187217211277,"0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",-0.638995147344255,"1","0","1","0",-0.493528602678215,"0","1","1","0","0",0.226775309752245,-0.194312009820341,"-"
"0","1",0.649361827193773,-0.453726510143837,"0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",2.32378997721259,"1","0","1","0",-0.493528602678215,"0","1","0","0","1",0.111813173444076,-0.195271683820164,"-"
"0","1",-0.658788062164132,1.35416920373422,"0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.540385052427084,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",-1.03780818963762,-0.195271683820164,"-"
"0","0",-0.360032758565342,-0.411542276820015,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",-0.638995147344255,"1","0","1","0",-0.493528602678215,"1","0","0","0","1",-0.577959644404939,-0.195271683820164,"-"
"1","0",-1.12325297415905,-0.855481113227849,"0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.615089669788577,"1","0","0","1",0.740292904017322,"0","1","1","0","0",0.341737446060414,-0.188553965821405,"-"
"0","1",-0.599037001444374,-0.320143104618403,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.540385052427084,"1","0","0","1",-0.287891684895625,"0","1","1","0","0",0.571661718676752,-0.179916899823,"-"
"1","0",-1.09058906096558,0.952414600650206,"0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.141462395716707,"1","0","0","1",1.56284057514768,"0","1","1","0","0",-1.03780818963762,-0.193352335820518,"-"
"0","1",-0.579119981204455,-0.872555683858919,"0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.652441978469324,"1","0","0","1",-0.0822547671130358,"1","0","1","0","0",-0.302050517265333,-0.194120075020376,"-"
"0","1",0.290855462875224,-0.738972278333485,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.316271200342602,"1","0","1","0",-0.493528602678215,"1","0","0","0","1",-0.876861198806179,-0.195271683820164,"-"
"0","1",3.49032559421587,2.86074896529926,"0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",-0.652441978469324,"1","0","0","1",-0.0822547671130358,"1","0","1","0","0",-1.03780818963762,-0.127902569032607,"-"
"0","1",-0.22698706336268,-0.930810101306101,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.638995147344255,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",0.203782882490611,0.207791396105388,"-"
"0","1",-0.519368920484697,1.7227790520638,"0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.652441978469324,"1","0","1","0",-0.493528602678215,"0","1","1","0","0",-0.348035371788601,-0.104102653837003,"-"
"0","1",-0.971086939526069,-0.24481411654015,"0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",-0.664394717247163,"1","0","1","0",-0.493528602678215,"0","1","1","0","0",-0.00314896286409331,-0.195079749020199,"-"
"0","0",1.14011720590539,-0.755042462456846,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0",-0.627042408566416,"1","0","1","0",-0.493528602678215,"0","1","1","0","0",0.473943902814809,-0.195271683820164,"-"
"1","0",1.29307992134797,-0.805261787842347,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0",0.157356073729268,"0","1","0","1",-0.287891684895625,"1","0","1","0","0",0.876311379893401,-0.0240658422517868,"+"
"0","1",-0.54565938720139,-0.780152125149596,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0",0.717640703940471,"0","1","0","1",-0.0822547671130358,"0","1","1","0","0",1.95120735437478,0.188597916108933,"+"
"0","1",0.655735273670547,0.952414600650206,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0",1.27792533415167,"0","1","0","1",2.38538824627804,"1","0","1","0","0",0.341737446060414,0.68897193961651,"+"
"1","0",-0.838041244323407,1.42146309975079,"0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",1.12851609942869,"0","1","1","0",-0.493528602678215,"1","0","1","0","0",0.91654812760126,-0.195271683820164,"+"
"1","0",-0.971086939526069,-0.069046477690895,"0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",0.232060691090762,"0","1","1","0",-0.493528602678215,"1","0","1","0","0",0.341737446060414,-0.195271683820164,"+"
"0","1",-0.943999791999778,0.952414600650206,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0",-0.216167013078201,"0","1","1","0",-0.493528602678215,"1","0","1","0","0",-0.348035371788601,0.22813648490163,"+"
"1","0",-0.479534880004858,-0.780152125149596,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0",-0.353623509023349,"0","1","1","0",-0.493528602678215,"0","1","1","0","0",-0.118111099172262,0.929466243972089,"+"
"0","1",-0.8643317110401,0.902195275264704,"0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.166861965619615,"0","1","0","1",0.123382150669554,"0","1","1","0","0",-0.807883917021277,-0.189897509421156,"+"
"0","1",-0.4197838192851,-0.855481113227849,"0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.22811975185604,"0","1","0","1",0.534655986234733,"0","1","1","0","0",0.755601136769823,-0.195271683820164,"+"
"0","1",-0.844414690800181,0.450221346795191,"0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.178814704397454,"0","1","0","1",0.123382150669554,"1","0","1","0","0",0.111813173444076,0.0717096229305228,"+"
"0","1",-2.4712369039968,-0.152410557830828,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0",0.829697629982712,"0","1","0","1",0.123382150669554,"0","1","1","0","0",0.629142786830837,0.242147725299042,"+"
"0","1",0.635818253430627,0.0484667437111785,"0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",0.381469925813749,"0","1","0","1",1.56284057514768,"0","1","1","0","0",-1.03780818963762,-0.195271683820164,"+"
"1","0",2.63389372389934,-0.922775009244421,"0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",-0.664394717247163,"0","1","0","1",-0.287891684895625,"1","0","1","0","0",0.295752591537146,-0.176078203823709,"+"
"0","1",-0.220613616885906,0.0735764064039292,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0",0.754993012621218,"0","1","0","1",-0.0822547671130358,"1","0","1","0","0",1.37639667283394,-0.193928140220412,"+"
"1","0",-0.180779576406067,-0.202629883216329,"0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.34017667789828,"0","1","0","1",-0.287891684895625,"0","1","1","0","0",1.09473943887892,-0.195271683820164,"+"
